,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Test,control_Aesthetic_Appeal,control_Creativity,control_Moved,control_Originality,control_Vivid_Imagery,haiku_Aesthetic_Appeal,haiku_Creativity,haiku_Moved,haiku_Originality,haiku_Vivid_Imagery,senryu_Aesthetic_Appeal,senryu_Creativity,senryu_Moved,senryu_Originality,senryu_Vivid_Imagery
Train,,,,,,,,,,,,,,,
control_Aesthetic_Appeal,0.8678960433529791,0.7237279733340916,0.6971653741024968,0.6708690788354383,0.6234927706387569,0.5812907283767647,0.5206773732172854,0.5440368694098024,0.5281484771814448,0.5444286661078247,0.6286164355636066,0.5545024937889672,0.5380538666594321,0.5397765223021349,0.5588564972800564
control_Creativity,0.6544546229947279,0.8133297551798506,0.6685310879648446,0.761305022650693,0.5664581156777019,0.5417927848306267,0.5363577220849295,0.5415510630056576,0.5309339724844372,0.5352991324069162,0.5318409781480029,0.5341523319680268,0.5521220013134395,0.572648881052956,0.5412341024830025
control_Moved,0.6643154780880428,0.6984302596448791,0.8252807202136031,0.6632742428760696,0.5891728344273105,0.5186690190324258,0.5058010617087744,0.5361581569445518,0.516252888623112,0.5272518183099296,0.5388775607153297,0.5255255577291071,0.5682893929541932,0.5192044222453015,0.5301552934418238
control_Originality,0.6112842054444674,0.6379213884485292,0.6155015887429794,0.7371559544755123,0.55114211003997,0.5411959262759447,0.5308392896684001,0.5645242174381313,0.5337689749191014,0.5196818979188758,0.5497668724590566,0.5534060783609841,0.5497608099260874,0.5927190927688181,0.5296682120778738
control_Vivid_Imagery,0.6666366482468324,0.6648292549686923,0.6597316433962926,0.6395270124456605,0.847571485033756,0.5693999883377694,0.518090978624096,0.5389758663077904,0.541416500324839,0.5680261168676074,0.5819032214630592,0.5541769931733012,0.5293602060411847,0.5742247749220473,0.5799648464839944
haiku_Aesthetic_Appeal,0.5205157446386925,0.46316799101026235,0.4953773131772022,0.5555658041766846,0.5280441012564171,0.7465899509113584,0.5843345240127841,0.5802154538685907,0.5892452719464376,0.5931748088674974,0.6010079663074419,0.5718065474826969,0.5625904663009768,0.5520132568609006,0.5970601962735198
haiku_Creativity,0.4962376063583355,0.5104390212371684,0.5079870425584371,0.5843241541596106,0.4988459514014839,0.6030307383592677,0.6913297150249417,0.605478695941484,0.6551041088605227,0.6073942950323673,0.5648272998598005,0.6033771899877557,0.5518467547234944,0.5832218377919967,0.5728193610752885
haiku_Moved,0.5078759327629966,0.5306843248031309,0.5501495363129104,0.5916015428571698,0.5709639848013683,0.627815033887294,0.6523740810210487,0.7975633325320789,0.6631970384735234,0.6236642681882804,0.577518942151874,0.6157444174716014,0.6629203436154788,0.6199314300115943,0.606679456318311
haiku_Originality,0.5408133747076256,0.5145080362030552,0.5064267908696566,0.5870759680314057,0.5046614202494974,0.6223622495380342,0.6750555378132648,0.6396484152810322,0.7649748969197266,0.603334536820287,0.5922613650229805,0.6149600333771764,0.6187090175802928,0.6232170305827242,0.5776809710007246
haiku_Vivid_Imagery,0.5173817519382035,0.4768388264227913,0.5089682632964119,0.5782511016337996,0.5575211698656356,0.7088913946273939,0.6398655883140133,0.6521675585913368,0.6588765572327525,0.9677638423216546,0.6121825563421712,0.6165351999145018,0.6025750961545464,0.6043407138524286,0.6738675036470197
senryu_Aesthetic_Appeal,0.5823680578343783,0.4970702513951826,0.5118735719218708,0.6016135599832142,0.5382523282298552,0.6871873390390089,0.549361978312234,0.6254068827525371,0.5964848923606977,0.5902540274629224,0.8403493525072072,0.6328206676554419,0.6517216899872657,0.6422397479559295,0.6933177396509878
senryu_Creativity,0.5434191075624625,0.5248450149612638,0.544680588873577,0.5814079888127601,0.5281282027630428,0.592910077461947,0.6027861859235021,0.5862849090610116,0.608217267976067,0.545784154245232,0.5971213237650337,0.7173217346375736,0.6336813961632757,0.683331445506888,0.6068195954011034
senryu_Moved,0.5339906555360647,0.5100366141370483,0.5630984868898107,0.6079755381797994,0.5577184448895538,0.5894405814569065,0.5455202904905708,0.6428477135065268,0.5781164085885118,0.5491950119658332,0.6182337939088628,0.6327712915682969,0.7719909038825165,0.6382503184752789,0.6277594106366805
senryu_Originality,0.5122890727479731,0.49343636951014647,0.5077148411070386,0.5931881007156682,0.5241315800093842,0.6026581742111953,0.583794970809388,0.6081511153720272,0.6442500283502309,0.5841140092263128,0.6328844579880198,0.6803010094779476,0.6297316609882946,0.7664054597229338,0.6143143063146184
senryu_Vivid_Imagery,0.5197725399907991,0.514708951287955,0.5155456563536079,0.5628886862203356,0.5657796313587312,0.5889813566068114,0.5512635543727692,0.5744674540934099,0.5480720474428552,0.5889360349263458,0.6172503772185222,0.5666786973011039,0.5989274207081213,0.5927251807549663,0.7213896726453329
